_id,viewing_product_id,referrer_url
5ed7eb4b56b3dd3742251afd,97260,https://www.glamira.de/noble-bliss-6-mm.html?stone=diamond-Zirconia&accent=white&itm_source=recommendation&itm_medium=detail&alloy=yellow-375
5ed7eb4b796d133700cdf9cd,97260,https://www.glamira.de/noble-bliss-6-mm.html?stone=diamond-Zirconia&accent=white&itm_source=recommendation&itm_medium=detail&alloy=yellow-375
5ed7eb254c9ffc36e827fa1b,97260,https://www.glamira.de/noble-bliss-6-mm.html?stone=diamond-Zirconia&accent=white&itm_source=recommendation&itm_medium=detail&alloy=yellow-375
5ed7ea7c5d4dd036fa168191,90626,https://www.glamira.at/gracious-favor.html?alloy=yellow-375&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting
5ed7ea7a796d133700cdf80c,90626,https://www.glamira.at/gracious-favor.html?alloy=yellow-375&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting
5ed7ea472c94b7370c1502fd,90626,https://www.glamira.at/gracious-favor.html?alloy=yellow-375&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting
5ed7e77b5d4dd036fa167b69,101315,https://www.glamira.fr/glamira-ring-alphard.html?alloy=white-585&diamond=diamond-sapphire&utm_source=criteo&utm_medium=retargeting&utm_campaign=webconversion
5ed7e6f3796d133700cdf101,101315,https://www.glamira.fr/glamira-ring-alphard.html?alloy=white-585&diamond=diamond-sapphire&utm_source=criteo&utm_medium=retargeting&utm_campaign=webconversion
5ed7e6e7bb30d63718bef3ae,90742,https://www.glamira.it/glamira-ring-gaby.html?stone2=diamond-sapphire&alloy=red_white-585&diamond=diamond-sapphire&gclid=EAIaIQobChMIq-f_2IPm6QIVArUYCh0boQKtEAQYASABEgIS0PD_BwE
5ed7e6acfeae1f3778100ba7,90742,https://www.glamira.it/glamira-ring-gaby.html?stone2=diamond-sapphire&alloy=red_white-585&diamond=diamond-sapphire&gclid=EAIaIQobChMIq-f_2IPm6QIVArUYCh0boQKtEAQYASABEgIS0PD_BwE
5ed7e44e385d1f36b89e42c2,84792,https://www.glamira.co.uk/county/recommendation/list/id/84792/alloy/white-silber/diamond/sapphire/stone2/diamond-brillant/price/356.00
5ed7e48578aa7636ca52edd3,95560,https://www.glamira.de/glamira-ring-verde.html?alloy=white-375&diamond=diamond-Brillant&stone2=diamond-Brillant&itm_source=recommendation&itm_medium=sorting
5ed7e0275139e436c44af4ec,103314,https://www.glamira.co.uk/glamira-ring-muranda.html
5ed7dfd8796d133700cde37c,101909,https://www.glamira.co.uk/glamira-ring-norwenna.html?alloy=white-375&itm_source=recommendation&itm_medium=detail
5ed7dbed66936336eec28585,104233,https://www.glamira.com.tr/glamira-pendant-arlecia.html?diamond=emerald&alloy=yellow-375
5ed7db8a4c9ffc36e827dbf5,95560,https://www.glamira.de/glamira-ring-verde.html?alloy=white-375&diamond=diamond-Brillant&stone2=diamond-Brillant&itm_source=recommendation&itm_medium=sorting
5ed7da34e73652372a11f025,104081,https://www.glamira.pt/glamira-earring-cholena.html?alloy=white-585&diamond=emerald-cabochon&stone2=diamond-Brillant&stone3=diamond-Brillant
5ed7d8c584f6c5377e952d46,95498,https://www.glamira.de/glamira-ring-rafael.html?stone2=cabochon-Onyx&alloy=yellow-375&diamond=emerald&gclid=EAIaIQobChMI6pDt4ZDm6QIVl-d3Ch1ozwy1EAYYAyABEgLNAvD_BwE
5ed7d30a87725937125ee2f6,104024,https://www.glamira.ch/glamira-ring-antonie.html?diamond=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&alloy=yellow-750
5ed7d38c4c9ffc36e827ce49,102483,https://www.glamira.se/glamira-bracelet-talvella.html?alloy=red-375&diamond=diamond-Brillant&gclid=EAIaIQobChMI7sL2gYvm6QIVwRUYCh0cegaEEAYYBSABEgIKRvD_BwE
5ed7d2fbe73652372a11e3bb,104024,https://www.glamira.ch/glamira-ring-antonie.html?diamond=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&alloy=yellow-750
5ed7d32234103036e28cc6e8,102483,https://www.glamira.se/glamira-bracelet-talvella.html?alloy=red-375&diamond=diamond-Brillant&gclid=EAIaIQobChMI7sL2gYvm6QIVwRUYCh0cegaEEAYYBSABEgIKRvD_BwE
5ed7d29733eacf36f4d099f1,97909,https://www.glamira.sk/glamira-pendant-peleng.html?stone2=diamond-Brillant&alloy=white-silber&diamond=ruby&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4s0I52zRn1geiH72uAUd40KXzH9rF9buFKlDcLnHS1Ocpiwb3wlVZgaAt6REALw_wcB
5ed7d22e5d4dd036fa1654ec,102963,https://www.glamira.fr/glamira-nose-pin-altessa.html?alloy=white-585&utm_source=recommendation&utm_medium=sorting&diamond=diamond-Brillant
5ed7d1ca87725937125ee0ec,102963,https://www.glamira.fr/glamira-nose-pin-altessa.html?alloy=white-585&utm_source=recommendation&utm_medium=sorting&diamond=diamond-Brillant
5ed7d17f2c94b7370c14d56c,98388,https://www.glamira.co.uk/
5ed7cff771a3b936be927e03,102963,https://www.glamira.fr/glamira-nose-pin-altessa.html?alloy=white-585&diamond=emerald&utm_source=recommendation&utm_medium=sorting
5ed7cfe187725937125eddf8,102963,https://www.glamira.fr/glamira-nose-pin-altessa.html?alloy=white-585&diamond=emerald&utm_source=recommendation&utm_medium=sorting
5ed7cea178aa7636ca52c6ca,98401,https://www.glamira.se/glamira-bracelet-peratra.html?utm_source=criteo&utm_medium=retargeting&utm_campaign=webconversion&alloy=red-585&diamond=ruby
5ed7cea093ed00371ed6d4be,98401,https://www.glamira.se/glamira-bracelet-peratra.html?utm_source=criteo&utm_medium=retargeting&utm_campaign=webconversion&alloy=red-585&diamond=ruby
5ed7ce432c94b7370c14d078,84827,https://www.glamira.de/glamira-ring-zoe-skug100280.html?alloy=white-585&diamond=diamond-Brillant&itm_source=recommendation&itm_medium=sorting
5ed7cd796b9438374e3de8ee,101915,https://www.glamira.es/glamira-anillo-margona.html?alloy=yellow_white-375&diamond=diamond-topaz&itm_source=recommendation&itm_medium=detail&stone2=diamond-sapphire&stone3=sapphire
5ed7cd5bbb30d63718bec6c9,84827,https://www.glamira.de/glamira-ring-zoe-skug100280.html?alloy=white-585&diamond=diamond-Brillant&itm_source=recommendation&itm_medium=sorting
